event_id,user_id,event_type,product_id,event_time
E2111,U409,purchase,P1,2023-04-16
E2112,U367,login,P5,2023-11-12
E2113,U271,click,P1,2023-03-04
E2114,U644,purchase,P4,2023-06-08
E2115,U605,click,P5,2023-02-14
E2116,U379,add_to_cart,unknown,2023-11-06
E2117,U73,click,P3,2023-05-06
E2118,U248,purchase,P2,2023-12-20
E2119,U785,add_to_cart,unknown,2023-06-17
E2120,U43,purchase,unknown,2023-11-06
E2121,U377,purchase,P3,2023-05-01
E2122,U41,add_to_cart,P10,2023-01-10
E2123,U170,click,P1,2023-04-30
E2124,U212,view,unknown,2023-10-18
E2125,U493,view,P5,2023-04-18
E2126,U680,view,P2,2023-08-13
E2127,U39,view,P2,2023-10-31
E2128,U369,login,P4,2023-04-04
E2129,U757,view,P4,2023-10-30
E2130,U151,add_to_cart,P4,2023-04-13
E2131,U111,view,P7,2023-05-11
E2132,U480,purchase,P1,2023-05-27
E2133,U436,view,P8,2023-07-25
E2134,U47,click,P10,2023-12-22
E2135,U575,add_to_cart,P9,2023-08-05
E2136,U737,add_to_cart,P10,2023-06-14
E2137,U366,login,P6,2023-11-03
E2138,U69,purchase,P4,2023-04-03
E2139,U299,add_to_cart,P6,2023-05-04
E2140,U491,click,P10,2023-10-28
E2141,U296,view,P7,2023-04-07
E2142,U203,add_to_cart,P6,2023-01-29
E2143,U61,click,unknown,2023-10-06
E2144,U314,view,P1,2023-10-22
E2145,U161,login,P5,2023-03-02
E2146,U331,add_to_cart,P8,2023-01-08
E2147,U528,add_to_cart,P8,2023-01-13
E2148,U338,click,P10,2023-08-22
E2149,U606,purchase,P9,2023-01-19
E2150,U304,login,P4,2023-05-11
E2151,U503,purchase,P10,2023-04-30
E2152,U650,add_to_cart,P6,2023-04-11
E2153,U338,purchase,P7,2023-12-08
E2154,U550,view,P5,2023-11-12
E2155,U639,login,unknown,2023-09-24
E2156,U275,purchase,P8,2023-04-02
E2157,U164,view,P3,2024-01-01
E2158,U443,click,P8,2023-04-27
E2159,U319,purchase,P5,2023-11-10
E2160,U589,login,P1,2023-12-19
E2161,U504,view,unknown,2023-06-07
E2162,U686,purchase,P2,2023-04-28
E2163,U387,click,P7,2023-07-26
E2164,U603,purchase,unknown,2023-06-07
E2165,U750,view,P3,2023-05-12
E2166,U776,purchase,P10,2023-03-04
E2167,U691,login,P4,2023-11-23
E2168,U494,add_to_cart,P4,2023-05-07
E2169,U490,view,P4,2023-03-28
E2170,U721,view,P3,2023-12-03
E2171,U73,view,P5,2023-10-13
E2172,U509,view,P9,2023-12-29
E2173,U390,purchase,unknown,2023-10-13
E2174,U619,login,P8,2023-09-16
E2175,U295,click,P10,2023-10-24
E2176,U369,login,unknown,2023-01-26
E2177,U796,view,P9,2023-01-28
E2178,U694,purchase,P10,2023-12-02
E2179,U549,purchase,P2,2023-11-24
E2180,U649,view,P7,2023-03-29
E2181,U568,purchase,P5,2023-05-17
E2182,U187,view,unknown,2023-02-01
E2183,U770,login,P5,2023-07-30
E2184,U445,add_to_cart,P6,2023-09-02
E2185,U570,purchase,P8,2023-02-14
E2186,U363,view,P1,2023-09-07
E2187,U123,view,unknown,2023-06-12
E2188,U188,purchase,P1,2023-03-08
E2189,U742,click,P5,2023-12-25
E2190,U680,view,P1,2023-12-03
E2191,U420,purchase,P3,2023-08-02
E2192,U626,view,P10,2023-09-29
E2193,U252,click,P9,2023-10-21
E2194,U619,add_to_cart,P7,2023-05-19
E2195,U549,click,P6,2023-06-22
E2196,U335,login,P8,2023-09-03
E2197,U92,purchase,P8,2023-05-19
E2198,U530,click,P6,2023-05-15
E2199,U63,add_to_cart,P4,2023-07-24
E2200,U662,view,P4,2023-08-06
E2201,U512,purchase,P4,2023-10-11
E2202,U139,click,P6,2023-04-10
E2203,U698,add_to_cart,P1,2023-05-14
E2204,U185,click,P2,2023-01-17
E2205,U205,login,P6,2023-04-01
E2206,U772,purchase,unknown,2023-12-30
E2207,U214,view,P1,2023-03-19
E2208,U256,add_to_cart,P9,2023-05-16
E2209,U135,click,P6,2023-05-31
E2210,U573,purchase,P7,2023-10-15
E2211,U88,click,P1,2023-08-31
E2212,U207,purchase,P8,2023-11-05
E2213,U129,login,P5,2023-10-18
E2214,U3,click,P5,2023-10-03
E2215,U754,login,P6,2023-07-24
E2216,U121,add_to_cart,P7,2023-09-02
E2217,U385,login,P7,2023-10-25
E2218,U614,purchase,P5,2023-07-07
E2219,U38,add_to_cart,P1,2023-12-01
E2220,U341,click,unknown,2023-03-17
E2221,U645,click,P9,2023-03-24
E2222,U714,purchase,P6,2023-07-27
E2223,U21,view,P9,2023-04-15
E2224,U242,view,unknown,2023-07-09
E2225,U455,click,P4,2023-04-29
E2226,U621,purchase,P2,2023-12-18
E2227,U303,view,P3,2023-04-22
E2228,U596,login,P4,2023-07-01
E2229,U595,click,P10,2023-02-19
E2230,U583,login,P8,2023-08-29
E2231,U69,purchase,P3,2023-06-17
E2232,U129,login,P8,2023-09-06
E2233,U196,view,P6,2023-12-25
E2234,U140,view,P4,2023-06-06
E2235,U444,add_to_cart,P7,2023-05-17
E2236,U283,click,unknown,2023-07-27
E2237,U312,purchase,P5,2023-02-02
E2238,U746,click,P5,2023-03-17
E2239,U535,login,P9,2023-12-05
E2240,U665,purchase,P3,2023-08-26
E2241,U277,purchase,P10,2023-06-02
E2242,U61,view,P4,2023-02-07
E2243,U319,login,P5,2023-07-04
E2244,U52,view,P1,2023-04-27
E2245,U153,view,P7,2023-05-10
E2246,U749,add_to_cart,P8,2023-12-16
E2247,U311,view,P6,2023-08-02
E2248,U96,click,P9,2023-12-15
E2249,U544,purchase,P3,2023-01-24
E2250,U567,view,P2,2023-11-16
E2251,U389,click,P5,2023-08-17
E2252,U548,login,P9,2023-11-16
E2253,U622,purchase,unknown,2023-06-16
E2254,U177,login,P1,2023-03-28
E2255,U362,click,P1,2023-03-24
E2256,U314,login,P10,2023-06-09
E2257,U611,login,P3,2023-04-22
E2258,U97,login,P10,2023-04-17
E2259,U213,view,P3,2023-11-09
E2260,U137,view,P5,2023-01-23
E2261,U6,view,P4,2023-12-01
E2262,U109,purchase,P6,2023-06-05
E2263,U547,click,P8,2023-03-27
E2264,U39,view,P8,2023-10-09
E2265,U662,login,unknown,2023-01-19
E2266,U425,login,P4,2023-05-31
E2267,U630,login,P1,2023-08-31
E2268,U261,login,P7,2023-11-21
E2269,U426,add_to_cart,P6,2023-02-15
E2270,U87,purchase,unknown,2023-02-10
E2271,U465,click,P4,2023-10-28
E2272,U76,click,P6,2023-09-19
E2273,U471,view,P8,2023-03-01
E2274,U414,add_to_cart,P6,2023-03-03
E2275,U726,click,P3,2023-09-03
E2276,U457,purchase,P9,2023-09-07
E2277,U285,login,P3,2023-12-26
E2278,U239,view,P4,2023-09-21
E2279,U677,purchase,P5,2023-07-20
E2280,U599,click,unknown,2023-09-26
E2281,U653,add_to_cart,P2,2023-07-31
E2282,U672,view,unknown,2023-08-23
E2283,U558,click,P10,2023-10-25
E2284,U372,view,unknown,2023-01-20
E2285,U495,click,P10,2023-11-04
E2286,U624,login,P2,2023-10-14
E2287,U45,add_to_cart,P6,2023-02-18
E2288,U401,login,P2,2023-05-24
E2289,U247,click,P10,2023-07-17
E2290,U616,purchase,P1,2023-06-05
E2291,U597,login,P8,2023-07-05
E2292,U450,purchase,P10,2023-07-17
E2293,U485,click,P10,2023-09-06
E2294,U646,add_to_cart,P1,2023-09-27
E2295,U620,purchase,P10,2023-06-16
E2296,U18,click,P6,2023-12-27
E2297,U606,purchase,P1,2023-02-14
E2298,U662,login,P8,2023-04-18
E2299,U758,click,P5,2023-08-10
E2300,U289,login,P3,2023-10-21
E2301,U414,view,P5,2023-06-16
E2302,U721,click,P1,2023-05-03
E2303,U638,purchase,P1,2023-03-07
E2304,U235,view,P4,2023-09-30
E2305,U416,login,P9,2023-08-07
E2306,U499,login,P9,2023-04-16
E2307,U634,purchase,P1,2023-12-31
E2308,U650,view,P3,2023-05-30
E2309,U115,add_to_cart,P4,2023-12-19
E2310,U674,purchase,P2,2023-05-12
E2311,U713,login,P7,2023-05-06
E2312,U234,click,P3,2023-06-11
E2313,U540,view,P1,2023-12-18
E2314,U11,add_to_cart,P1,2023-12-10
E2315,U206,click,P3,2023-04-17
E2316,U679,view,P6,2023-02-09
E2317,U247,purchase,P4,2023-03-10
E2318,U559,purchase,unknown,2023-12-10
E2319,U758,view,P7,2023-05-15
E2320,U127,add_to_cart,P2,2023-12-12
E2321,U147,view,P5,2023-09-08
E2322,U118,click,P8,2023-09-16
E2323,U382,click,P7,2023-07-07
E2324,U412,purchase,unknown,2023-07-26
E2325,U664,view,P8,2023-10-06
E2326,U584,purchase,P10,2023-03-27
E2327,U363,add_to_cart,unknown,2023-11-07
E2328,U509,click,P6,2023-05-07
E2329,U137,login,P7,2023-02-04
E2330,U175,login,P9,2023-09-27
E2331,U289,view,P6,2023-11-22
E2332,U481,view,P9,2023-04-14
E2333,U19,login,P2,2023-01-25
E2334,U195,view,P2,2023-12-28
E2335,U330,click,P2,2023-11-02
E2336,U175,add_to_cart,P6,2023-09-24
E2337,U449,add_to_cart,P2,2023-03-22
E2338,U354,purchase,P3,2023-03-30
E2339,U499,click,P8,2023-02-27
E2340,U141,view,P8,2023-09-14
E2341,U758,view,unknown,2023-11-19
E2342,U93,purchase,P4,2023-07-28
E2343,U239,purchase,P9,2023-12-19
E2344,U205,view,P8,2023-01-01
E2345,U560,view,P1,2023-10-24
E2346,U433,click,P8,2023-06-08
E2347,U245,purchase,P1,2023-07-21
E2348,U317,click,unknown,2023-05-05
E2349,U295,view,unknown,2023-06-16
E2350,U640,login,P6,2023-08-05
E2351,U282,login,P7,2023-10-24
E2352,U17,view,P10,2023-04-09
E2353,U71,purchase,P4,2023-08-30
E2354,U269,login,P8,2023-12-24
E2355,U325,purchase,P8,2023-11-14
E2356,U794,login,P9,2023-09-19
E2357,U305,purchase,P6,2023-02-15
E2358,U451,login,P4,2023-01-06
E2359,U7,purchase,P2,2023-05-18
E2360,U314,click,P7,2023-10-18
E2361,U57,purchase,P10,2023-06-22
E2362,U103,click,P3,2023-01-19
E2363,U193,click,unknown,2023-03-04
E2364,U753,view,P3,2023-08-30
E2365,U574,click,P3,2023-06-07
E2366,U529,add_to_cart,P4,2023-09-25
E2367,U171,click,P2,2023-06-23
E2368,U537,purchase,P5,2023-10-26
E2369,U251,click,P3,2023-03-24
E2370,U765,purchase,P10,2023-07-16
E2371,U387,purchase,P5,2023-10-26
E2372,U207,add_to_cart,P7,2023-02-28
E2373,U541,click,P9,2023-05-03
E2374,U629,click,P2,2023-11-05
E2375,U416,login,P9,2023-07-25
E2376,U794,login,P10,2023-01-15
E2377,U380,view,P6,2023-06-10
E2378,U144,purchase,P6,2023-02-26
E2379,U25,add_to_cart,unknown,2023-12-28
E2380,U668,login,P3,2023-12-27
E2381,U73,click,P10,2023-07-26
E2382,U632,view,P9,2023-12-20
E2383,U93,add_to_cart,P4,2023-06-08
E2384,U505,click,P5,2023-08-03
E2385,U598,click,P3,2023-11-21
E2386,U336,purchase,P5,2023-10-08
E2387,U425,purchase,P8,2023-06-26
E2388,U499,login,P8,2023-07-03
E2389,U364,login,P8,2023-05-16
E2390,U630,click,P6,2023-11-06
E2391,U745,click,P1,2023-05-23
E2392,U199,login,unknown,2023-10-29
E2393,U718,login,P10,2023-04-30
E2394,U413,click,P6,2023-07-31
E2395,U339,add_to_cart,unknown,2023-05-08
E2396,U659,click,P10,2023-01-03
E2397,U429,add_to_cart,P7,2023-07-08
E2398,U783,add_to_cart,P9,2023-03-14
E2399,U139,click,P8,2023-06-25
E2400,U693,view,unknown,2023-12-11
E2401,U542,login,P8,2023-01-04
E2402,U57,purchase,P7,2023-02-04
E2403,U232,click,P2,2023-05-21
E2404,U658,add_to_cart,P1,2023-07-16
E2405,U435,click,P2,2023-05-16
E2406,U384,login,P6,2023-03-22
E2407,U560,add_to_cart,P2,2023-07-03
E2408,U194,purchase,P10,2023-09-06
E2409,U736,purchase,P4,2023-11-29
E2410,U648,purchase,P10,2023-05-08
E2411,U534,view,P3,2023-04-17
E2412,U518,add_to_cart,P6,2023-10-20
E2413,U716,add_to_cart,P8,2023-11-17
E2414,U751,view,unknown,2023-09-27
E2415,U185,add_to_cart,P6,2023-12-08
E2416,U292,view,P2,2023-11-04
E2417,U335,click,P5,2023-03-26
E2418,U732,login,unknown,2023-02-14
E2419,U116,purchase,P6,2023-02-16
E2420,U49,view,P9,2023-06-04
E2421,U685,view,P6,2023-04-20
E2422,U82,view,P10,2023-01-30
E2423,U333,click,P5,2023-03-04
E2424,U557,view,P1,2023-01-18
E2425,U335,login,P10,2023-10-11
E2426,U532,login,P5,2023-03-24
E2427,U221,purchase,P5,2023-01-03
E2428,U635,click,P6,2023-05-23
E2429,U746,login,P7,2023-02-28
E2430,U733,add_to_cart,P4,2023-02-27
E2431,U323,add_to_cart,P7,2023-01-02
E2432,U3,add_to_cart,P5,2023-04-17
E2433,U694,view,P6,2023-11-03
E2434,U206,view,P4,2023-12-02
E2435,U40,add_to_cart,P8,2023-05-28
E2436,U59,purchase,P9,2023-08-19
E2437,U574,purchase,P2,2023-08-14
E2438,U644,view,unknown,2023-07-08
E2439,U507,add_to_cart,P4,2023-07-29
E2440,U572,purchase,unknown,2023-06-05
E2441,U122,view,P8,2023-07-08
E2442,U479,add_to_cart,P8,2023-08-14
E2443,U619,click,P9,2023-04-26
E2444,U96,add_to_cart,P3,2023-02-09
E2445,U414,add_to_cart,P1,2023-09-19
E2446,U235,login,unknown,2023-03-03
E2447,U62,login,P1,2023-05-28
E2448,U256,click,P3,2023-02-17
E2449,U561,click,P3,2023-01-08
E2450,U348,add_to_cart,P9,2023-03-01
E2451,U671,purchase,P1,2023-02-12
E2452,U124,click,P7,2023-06-11
E2453,U482,add_to_cart,P2,2023-05-25
E2454,U317,view,P7,2023-01-29
E2455,U504,login,P1,2023-03-18
E2456,U719,purchase,P10,2023-12-22
E2457,U48,add_to_cart,P10,2023-03-25
E2458,U409,view,P8,2023-09-28
E2459,U136,login,P10,2023-01-01
E2460,U201,view,P10,2023-02-23
E2461,U250,add_to_cart,P2,2023-10-21
E2462,U314,click,P3,2023-07-09
E2463,U368,login,P8,2023-05-20
E2464,U429,view,P3,2023-11-22
E2465,U611,click,P1,2023-06-09
E2466,U480,purchase,P9,2023-01-29
E2467,U314,add_to_cart,P8,2023-06-24
E2468,U500,add_to_cart,P4,2023-09-03
E2469,U721,login,P8,2023-05-18
E2470,U355,view,P5,2023-12-19
E2471,U485,purchase,P3,2023-09-20
E2472,U211,login,P1,2023-11-04
E2473,U704,login,P10,2023-03-16
E2474,U44,view,P5,2023-02-07
E2475,U541,purchase,unknown,2023-05-09
E2476,U571,view,P6,2023-11-03
E2477,U583,add_to_cart,P4,2023-08-20
E2478,U92,click,P7,2023-09-28
E2479,U265,add_to_cart,P3,2023-06-14
E2480,U220,add_to_cart,P7,2023-03-08
E2481,U442,login,P1,2023-06-20
E2482,U401,add_to_cart,P7,2023-02-12
E2483,U400,purchase,P1,2023-07-10
E2484,U727,add_to_cart,unknown,2023-11-05
E2485,U789,purchase,P1,2023-04-28
E2486,U576,view,P2,2023-07-01
E2487,U481,login,P2,2023-08-09
E2488,U490,purchase,P4,2023-11-29
E2489,U485,add_to_cart,P1,2023-05-12
E2490,U757,login,P4,2023-03-30
E2491,U470,login,P2,2023-10-26
E2492,U574,purchase,P4,2023-03-20
E2493,U682,purchase,P4,2023-02-26
E2494,U445,click,P9,2023-07-14
E2495,U269,click,P9,2023-03-08
E2496,U267,login,P1,2023-01-22
E2497,U54,click,P5,2023-03-29
E2498,U528,add_to_cart,P7,2023-08-20
E2499,U520,view,P4,2023-08-05
E2500,U616,login,P5,2023-10-14
E2501,U59,view,P2,2023-10-04
E2502,U40,click,P3,2023-02-19
E2503,U237,purchase,P7,2023-04-17
E2504,U386,login,P10,2023-02-19
E2505,U606,click,P7,2023-03-21
E2506,U734,add_to_cart,P4,2023-11-17
E2507,U716,login,P1,2023-01-19
E2508,U650,login,P1,2023-10-18
E2509,U300,purchase,P4,2023-06-15
E2510,U395,login,P4,2023-03-30
E2511,U207,purchase,P6,2023-11-08
E2512,U336,click,P7,2023-07-28
E2513,U593,add_to_cart,P9,2023-09-01
E2514,U730,add_to_cart,P9,2023-08-05
E2515,U514,login,P10,2023-05-01
E2516,U178,login,P5,2023-04-25
E2517,U396,click,P10,2023-07-19
E2518,U371,purchase,unknown,2023-06-19
E2519,U791,add_to_cart,P3,2023-03-12
E2520,U658,purchase,P3,2023-05-15
E2521,U318,click,P6,2023-09-11
E2522,U736,add_to_cart,P1,2023-05-03
E2523,U369,add_to_cart,P7,2023-12-30
E2524,U384,view,P3,2023-11-06
E2525,U62,click,P5,2023-11-26
E2526,U83,click,P7,2023-07-06
E2527,U505,view,P7,2023-05-03
E2528,U239,purchase,P9,2023-12-06
E2529,U195,view,P1,2023-10-24
E2530,U678,click,P3,2023-11-02
E2531,U222,purchase,P9,2023-06-30
E2532,U61,add_to_cart,P8,2023-07-18
E2533,U129,view,P2,2023-10-04
E2534,U685,purchase,P8,2023-02-15
E2535,U156,purchase,P8,2023-01-08
E2536,U378,purchase,P2,2023-03-16
E2537,U622,view,P8,2023-04-01
E2538,U781,add_to_cart,P3,2023-08-07
E2539,U790,purchase,P7,2023-04-04
E2540,U586,view,P9,2023-06-05
E2541,U437,click,P4,2023-04-20
E2542,U207,view,unknown,2023-02-20
E2543,U388,view,P6,2023-05-21
E2544,U480,view,P9,2023-02-03
E2545,U791,purchase,unknown,2023-06-05
E2546,U340,view,unknown,2023-07-09
E2547,U340,click,P5,2023-08-31
E2548,U204,purchase,P1,2023-02-23
E2549,U161,click,P3,2023-07-03
E2550,U540,login,unknown,2023-09-05
E2551,U392,view,P9,2023-12-18
E2552,U769,purchase,P3,2023-09-24
E2553,U677,purchase,unknown,2023-08-03
E2554,U575,view,unknown,2023-02-11
E2555,U534,add_to_cart,P10,2023-04-24
E2556,U70,add_to_cart,P2,2023-07-17
E2557,U405,click,P4,2023-11-06
E2558,U608,view,P5,2023-06-16
E2559,U675,view,P7,2023-08-20
E2560,U591,login,P7,2023-01-06
E2561,U517,add_to_cart,P9,2023-07-06
E2562,U120,add_to_cart,P8,2023-09-04
E2563,U96,view,P2,2023-12-09
E2564,U690,click,P8,2023-11-28
E2565,U688,view,P8,2023-05-24
E2566,U217,click,P5,2023-02-07
E2567,U56,add_to_cart,P3,2023-07-26
E2568,U366,login,P9,2023-03-07
E2569,U699,purchase,P7,2023-02-06
E2570,U504,add_to_cart,P1,2023-02-24
E2571,U744,click,P8,2023-09-08
E2572,U767,view,P10,2023-03-31
E2573,U455,add_to_cart,P5,2023-02-20
E2574,U104,login,P6,2023-05-11
E2575,U77,click,P9,2023-11-14
E2576,U230,view,P10,2023-03-06
E2577,U258,purchase,P8,2023-11-19
E2578,U264,click,unknown,2023-08-11
E2579,U331,view,P3,2023-06-28
E2580,U182,purchase,P5,2023-07-01
E2581,U768,view,P4,2023-08-14
E2582,U550,purchase,P1,2023-02-16
E2583,U688,purchase,unknown,2023-07-12
E2584,U27,purchase,P10,2023-08-07
E2585,U276,view,P7,2023-08-25
E2586,U652,purchase,P1,2023-03-14
E2587,U299,click,P4,2023-07-24
E2588,U799,login,P6,2023-05-15
E2589,U91,login,unknown,2023-12-15
E2590,U480,purchase,P9,2023-07-11
E2591,U573,login,unknown,2023-11-03
E2592,U458,login,P8,2023-04-09
E2593,U451,purchase,P2,2023-04-14
E2594,U365,purchase,unknown,2023-07-20
E2595,U675,click,P3,2023-12-31
E2596,U351,add_to_cart,P10,2023-06-30
E2597,U655,view,P5,2023-10-26
E2598,U400,purchase,unknown,2023-02-20
E2599,U253,purchase,P7,2023-07-24
E2600,U781,login,P3,2023-05-30
E2601,U583,click,P7,2023-02-14
E2602,U459,login,P5,2023-02-16
E2603,U699,purchase,P10,2023-06-03
E2604,U499,purchase,P6,2023-05-10
E2605,U508,login,P6,2023-06-03
E2606,U304,purchase,unknown,2023-12-21
E2607,U501,add_to_cart,unknown,2023-04-26
E2608,U583,view,P4,2023-11-29
E2609,U598,view,P8,2023-07-31
E2610,U166,view,P9,2023-10-28
E2611,U415,add_to_cart,P2,2023-05-15
E2612,U462,purchase,P9,2023-07-25
E2613,U114,login,unknown,2023-12-24
E2614,U433,click,P4,2023-05-28
E2615,U356,purchase,P6,2023-11-11
E2616,U695,add_to_cart,P7,2023-10-07
E2617,U207,add_to_cart,P4,2023-06-04
E2618,U768,view,P8,2023-09-22
E2619,U235,purchase,P10,2023-09-30
E2620,U442,view,P8,2023-03-02
E2621,U355,click,P1,2023-07-02
E2622,U515,view,P8,2023-01-12
E2623,U208,click,P10,2023-09-07
E2624,U709,add_to_cart,P3,2023-03-04
E2625,U125,view,P5,2023-12-22
E2626,U138,view,P10,2023-08-07
E2627,U339,login,P8,2023-02-05
E2628,U537,add_to_cart,unknown,2023-12-31
E2629,U68,login,P6,2023-07-25
E2630,U573,click,P4,2023-07-26
E2631,U541,click,P4,2023-11-22
E2632,U383,add_to_cart,P4,2023-05-03
E2633,U19,click,P6,2023-05-27
E2634,U683,add_to_cart,P7,2023-03-09
E2635,U450,click,P5,2023-09-11
E2636,U74,purchase,P10,2023-05-13
E2637,U573,view,P8,2023-10-22
E2638,U665,purchase,P7,2023-12-04
E2639,U276,add_to_cart,P8,2023-11-07
E2640,U48,add_to_cart,P4,2023-12-16
E2641,U211,purchase,P8,2023-10-04
E2642,U651,view,P6,2023-12-09
E2643,U622,view,P3,2023-02-04
E2644,U695,login,P8,2023-08-26
E2645,U540,click,P7,2023-12-04
E2646,U709,login,P10,2023-12-03
E2647,U191,view,P5,2023-04-22
E2648,U315,purchase,unknown,2023-07-23
E2649,U563,click,P4,2023-02-14
E2650,U661,purchase,P1,2023-03-03
E2651,U780,login,P10,2023-12-16
E2652,U562,add_to_cart,unknown,2023-11-06
E2653,U758,purchase,P2,2023-06-01
E2654,U113,login,P8,2023-01-13
E2655,U170,login,P8,2023-05-12
E2656,U468,login,P5,2023-05-26
E2657,U678,add_to_cart,P5,2023-11-18
E2658,U14,add_to_cart,unknown,2023-01-07
E2659,U715,add_to_cart,P4,2023-03-12
E2660,U288,click,P1,2023-04-17
E2661,U189,add_to_cart,P1,2023-05-27
E2662,U155,add_to_cart,P6,2023-08-31
E2663,U567,add_to_cart,P4,2023-10-23
E2664,U694,purchase,P4,2023-05-15
E2665,U722,add_to_cart,P3,2023-02-16
E2666,U471,click,P9,2023-09-08
E2667,U75,login,P3,2023-05-16
E2668,U277,purchase,P8,2023-07-28
E2669,U645,view,P2,2023-05-05
E2670,U343,add_to_cart,P4,2023-02-06
E2671,U425,login,P1,2023-06-20
E2672,U571,login,unknown,2023-09-17
E2673,U511,purchase,P5,2023-01-22
E2674,U182,view,P2,2023-11-07
E2675,U458,click,unknown,2023-07-28
E2676,U64,login,P1,2023-02-02
E2677,U260,login,P1,2023-04-20
E2678,U193,login,P2,2023-07-13
E2679,U655,login,P5,2023-03-17
E2680,U616,purchase,P9,2023-04-23
E2681,U406,view,P6,2023-04-29
E2682,U726,login,P4,2023-09-20
E2683,U754,click,P3,2023-01-09
E2684,U721,click,P8,2023-06-17
E2685,U93,add_to_cart,P3,2023-12-03
E2686,U430,login,P1,2023-08-02
E2687,U654,login,P4,2023-01-26
E2688,U434,login,unknown,2023-04-27
E2689,U404,login,P5,2023-08-03
E2690,U434,login,P5,2023-08-10
E2691,U112,click,P5,2023-03-11
E2692,U375,view,P8,2023-03-03
E2693,U59,view,P8,2023-01-27
E2694,U43,add_to_cart,P4,2023-08-04
E2695,U207,click,P9,2023-08-28
E2696,U780,login,P1,2023-04-13
E2697,U296,view,P5,2023-03-21
E2698,U118,purchase,P5,2023-01-01
E2699,U532,purchase,P5,2023-05-12
E2700,U222,purchase,P8,2023-09-26
E2701,U166,login,P9,2023-03-25
E2702,U643,login,P3,2023-11-21
E2703,U156,add_to_cart,P9,2023-06-28
E2704,U184,add_to_cart,unknown,2023-12-19
E2705,U90,add_to_cart,P8,2023-05-09
E2706,U94,purchase,P3,2023-01-18
E2707,U13,login,P2,2023-07-02
E2708,U205,purchase,P4,2023-09-10
E2709,U742,add_to_cart,P2,2023-08-11
E2710,U481,login,P4,2023-09-13
E2711,U438,click,P5,2023-05-29
E2712,U538,view,P2,2023-04-28
E2713,U587,view,P8,2023-10-11
E2714,U564,add_to_cart,P1,2023-02-25
E2715,U150,purchase,P3,2023-02-23
E2716,U660,click,P7,2023-10-11
E2717,U8,login,P10,2023-12-29
E2718,U29,purchase,P1,2023-04-23
E2719,U296,add_to_cart,unknown,2023-04-17
E2720,U721,purchase,P2,2023-10-19
E2721,U640,add_to_cart,P3,2023-07-01
E2722,U340,view,P2,2023-07-24
E2723,U628,view,P2,2023-05-01
E2724,U439,purchase,unknown,2023-01-23
E2725,U144,click,P6,2023-11-16
E2726,U747,login,P7,2023-08-26
E2727,U519,add_to_cart,P6,2023-08-26
E2728,U45,login,unknown,2023-10-19
E2729,U239,view,P6,2023-03-09
E2730,U155,click,P9,2023-10-25
E2731,U181,click,P8,2023-11-19
E2732,U215,login,P8,2023-01-01
E2733,U88,view,P6,2023-12-09
E2734,U256,login,P5,2023-09-12
E2735,U511,purchase,P9,2023-12-22
E2736,U73,click,P2,2023-06-07
E2737,U179,click,P7,2023-04-06
E2738,U212,purchase,P6,2023-09-18
E2739,U205,view,P7,2023-04-10
E2740,U234,click,P4,2023-03-06
E2741,U465,add_to_cart,P9,2023-07-27
E2742,U751,add_to_cart,P7,2023-03-27
E2743,U223,view,P2,2023-01-27
E2744,U631,purchase,P4,2023-02-02
E2745,U264,login,P5,2023-04-29
E2746,U207,view,P2,2023-05-06
E2747,U607,login,P10,2023-06-18
E2748,U734,view,P8,2023-02-25
E2749,U366,add_to_cart,P1,2023-07-16
E2750,U276,purchase,P3,2023-05-12
E2751,U380,add_to_cart,P1,2023-08-03
E2752,U743,purchase,P5,2023-04-15
E2753,U309,login,P8,2023-04-22
E2754,U631,view,P7,2023-03-08
E2755,U268,click,P9,2023-07-07
E2756,U785,click,P2,2023-09-01
E2757,U64,purchase,P8,2023-11-02
E2758,U112,purchase,P8,2023-06-01
E2759,U350,add_to_cart,P6,2023-12-12
E2760,U494,click,P3,2023-04-11
E2761,U523,add_to_cart,P2,2023-06-11
E2762,U98,login,P8,2023-05-29
E2763,U71,click,P6,2023-05-10
E2764,U364,login,P4,2023-07-17
E2765,U570,view,P5,2023-09-14
E2766,U491,add_to_cart,P5,2023-07-15
E2767,U763,purchase,P9,2023-08-22
E2768,U276,click,P9,2023-08-13
E2769,U50,add_to_cart,P8,2023-05-20
E2770,U358,purchase,P8,2023-10-25
E2771,U728,view,P2,2023-06-09
E2772,U564,click,P3,2023-06-28
E2773,U783,login,P8,2023-05-16
E2774,U485,view,unknown,2023-09-25
E2775,U84,purchase,P7,2023-03-18
E2776,U205,click,P8,2023-08-22
E2777,U638,click,P6,2023-10-17
E2778,U719,view,P5,2023-12-20
E2779,U584,click,P8,2023-04-29
E2780,U296,purchase,P1,2023-03-22
E2781,U236,view,P1,2023-09-05
E2782,U56,login,P1,2023-03-05
E2783,U360,view,P3,2023-10-26
E2784,U110,view,P10,2023-07-07
E2785,U192,login,P6,2023-10-31
E2786,U93,purchase,P6,2023-04-18
E2787,U568,add_to_cart,P5,2023-03-21
E2788,U60,add_to_cart,P7,2023-03-29
E2789,U650,login,P5,2023-01-07
E2790,U39,purchase,P2,2023-05-23
E2791,U540,click,P4,2023-08-04
E2792,U49,login,unknown,2023-04-07
E2793,U420,add_to_cart,P7,2023-12-05
E2794,U637,purchase,P4,2023-07-23
